* このシートは、インプットデータの保険種類コードを算出方法書単位の保険種類コードに変換するテーブルです。			
* 			
* 「用語の定義」			
* OriginalProdCode=インプットデータの保険種類記号			
* Note=商品正式名称			
* ProdCode=変換後保険種類記号			
* IsVA = 変額年金指定（Y/N)			
OriginalProdCode	Note	ProdCode	IsVA
Tﾓ	傷害損傷特約	R_SINJ01	N
Nｷ	傷害損傷特約	R_SINJ01	N
Nﾇ	傷害損傷特約	R_SINJ01	N
Nﾗ	傷害損傷特約	R_SINJ01	N
TK	傷害損傷特約	R_SINJ01	N
Tﾂ	傷害損傷特約	R_SINJ01	N
TL	傷害損傷特約	R_SINJ01	N
Tﾃ	傷害損傷特約	R_SINJ01	N
T5	傷害損傷特約	R_SINJ01	N
Tｴ	傷害損傷特約	R_SINJ01	N
Tﾔ	傷害損傷特約	R_SINJ01	N
Nｸ	傷害損傷特約	R_SINJ01	N
Nﾈ	傷害損傷特約	R_SINJ01	N
Nﾘ	傷害損傷特約	R_SINJ01	N
T6	傷害損傷特約	R_SINJ01	N
Tｵ	傷害損傷特約	R_SINJ01	N
Tﾕ	傷害損傷特約	R_SINJ01	N
Nｹ	傷害損傷特約	R_SINJ01	N
Nﾉ	傷害損傷特約	R_SINJ01	N
Nﾙ	傷害損傷特約	R_SINJ01	N
TM	傷害損傷特約	R_SINJ01	N
Tﾄ	傷害損傷特約	R_SINJ01	N
TN	傷害損傷特約	R_SINJ01	N
Tﾅ	傷害損傷特約	R_SINJ01	N
T7	傷害損傷特約	R_SINJ01	N
Tｶ	傷害損傷特約	R_SINJ01	N
Tﾖ	傷害損傷特約	R_SINJ01	N
Nｺ	傷害損傷特約	R_SINJ01	N
Nﾊ	傷害損傷特約	R_SINJ01	N
Nﾚ	傷害損傷特約	R_SINJ01	N
T8	傷害損傷特約	R_SINJ01	N
Tｷ	傷害損傷特約	R_SINJ01	N
Tﾗ	傷害損傷特約	R_SINJ01	N
Nｻ	傷害損傷特約	R_SINJ01	N
Nﾋ	傷害損傷特約	R_SINJ01	N
Nﾛ	傷害損傷特約	R_SINJ01	N
TP	傷害損傷特約	R_SINJ01	N
Tﾆ	傷害損傷特約	R_SINJ01	N
TQ	傷害損傷特約	R_SINJ01	N
Tﾇ	傷害損傷特約	R_SINJ01	N
Aｱ	先進医療特約	R_ADBANCE01	N
Aｲ	先進医療特約	R_ADBANCE01	N
Aｳ	先進医療特約	R_ADBANCE01	N
Aｴ	先進医療特約	R_ADBANCE01	N
1ｱ	家族医療保険特約	R_FAMILY01	N
1ｳ	家族医療保険特約	R_FAMILY01	N
1ｲ	家族医療保険特約	R_FAMILY01	N
1ｴ	家族医療保険特約	R_FAMILY01	N
L0	看護特約	R_NURCE01	N
LB	看護特約	R_NURCE01	N
LA	看護特約	R_NURCE01	N
L1	看護特約	R_NURCE01	N
LD	看護特約	R_NURCE01	N
LC	看護特約	R_NURCE01	N
NE	家族定期保険特約（子型）	R_TERM08	N
GS	一部移行後マル終（１．５％最低保証	XX	N
GT	アルファなしマル終	XX	N
O1	VESTING	VESTING01	N
